region,slot_index,utc_timestamp,price_eur_per_kwh,bzn,source,source_url
PL,10,2018-07-25T10:00:00Z,0.071465,PL,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=PL
PL,11,2018-07-25T11:00:00Z,0.070776,PL,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=PL
PL,12,2018-07-25T12:00:00Z,0.064336,PL,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=PL
PL,13,2018-07-25T13:00:00Z,0.062601,PL,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=PL
PL,14,2018-07-25T14:00:00Z,0.060382,PL,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=PL
PL,15,2018-07-25T15:00:00Z,0.062676,PL,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=PL
PL,16,2018-07-25T16:00:00Z,0.066322,PL,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=PL
PL,17,2018-07-25T17:00:00Z,0.06743,PL,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=PL
PL,18,2018-07-25T18:00:00Z,0.065974,PL,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=PL
PL,19,2018-07-25T19:00:00Z,0.06488,PL,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=PL
PL,20,2018-07-25T20:00:00Z,0.061015,PL,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=PL
PL,21,2018-07-25T21:00:00Z,0.0505,PL,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=PL
PL,22,2018-07-25T22:00:00Z,0.049628,PL,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=PL
PL,23,2018-07-25T23:00:00Z,0.046758,PL,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=PL
PL,24,2018-07-26T00:00:00Z,0.047905,PL,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=PL
PL,25,2018-07-26T01:00:00Z,0.047604,PL,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=PL
PL,26,2018-07-26T02:00:00Z,0.046182,PL,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=PL
PL,27,2018-07-26T03:00:00Z,0.047823,PL,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=PL
PL,28,2018-07-26T04:00:00Z,0.050249,PL,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=PL
PL,29,2018-07-26T05:00:00Z,0.061181,PL,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=PL
PL,30,2018-07-26T06:00:00Z,0.066098,PL,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=PL
PL,31,2018-07-26T07:00:00Z,0.06338,PL,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=PL
PL,32,2018-07-26T08:00:00Z,0.061884,PL,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=PL
PL,33,2018-07-26T09:00:00Z,0.06247,PL,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=PL
PL,34,2018-07-26T10:00:00Z,0.063208,PL,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=PL
PL,35,2018-07-26T11:00:00Z,0.062435,PL,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=PL
PL,36,2018-07-26T12:00:00Z,0.060082,PL,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=PL
PL,37,2018-07-26T13:00:00Z,0.058413,PL,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=PL
PL,38,2018-07-26T14:00:00Z,0.057196,PL,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=PL
PL,39,2018-07-26T15:00:00Z,0.0594,PL,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=PL
PL,40,2018-07-26T16:00:00Z,0.061412,PL,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=PL
PL,41,2018-07-26T17:00:00Z,0.062365,PL,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=PL
PL,42,2018-07-26T18:00:00Z,0.061016,PL,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=PL
PL,43,2018-07-26T19:00:00Z,0.060201,PL,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=PL
PL,44,2018-07-26T20:00:00Z,0.054689,PL,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=PL
PL,45,2018-07-26T21:00:00Z,0.04959,PL,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=PL
PL,46,2018-07-26T22:00:00Z,0.046559,PL,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=PL
PL,47,2018-07-26T23:00:00Z,0.045985,PL,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=PL
SE,0,2018-07-25T00:00:00Z,0.05042,SE1,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=SE1
SE,1,2018-07-25T01:00:00Z,0.05031,SE1,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=SE1
SE,2,2018-07-25T02:00:00Z,0.05002,SE1,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=SE1
SE,3,2018-07-25T03:00:00Z,0.05144,SE1,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=SE1
SE,4,2018-07-25T04:00:00Z,0.05443,SE1,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=SE1
SE,5,2018-07-25T05:00:00Z,0.05493,SE1,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=SE1
SE,6,2018-07-25T06:00:00Z,0.05544,SE1,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=SE1
SE,7,2018-07-25T07:00:00Z,0.05634,SE1,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=SE1
SE,8,2018-07-25T08:00:00Z,0.05675,SE1,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=SE1
SE,9,2018-07-25T09:00:00Z,0.05723,SE1,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=SE1
SE,10,2018-07-25T10:00:00Z,0.05751,SE1,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=SE1
SE,11,2018-07-25T11:00:00Z,0.05627,SE1,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=SE1
SE,12,2018-07-25T12:00:00Z,0.05642,SE1,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=SE1
SE,13,2018-07-25T13:00:00Z,0.0577,SE1,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=SE1
SE,14,2018-07-25T14:00:00Z,0.05675,SE1,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=SE1
SE,15,2018-07-25T15:00:00Z,0.05582,SE1,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=SE1
SE,16,2018-07-25T16:00:00Z,0.0557,SE1,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=SE1
SE,17,2018-07-25T17:00:00Z,0.05557,SE1,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=SE1
SE,18,2018-07-25T18:00:00Z,0.05522,SE1,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=SE1
SE,19,2018-07-25T19:00:00Z,0.05526,SE1,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=SE1
SE,20,2018-07-25T20:00:00Z,0.05551,SE1,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=SE1
SE,21,2018-07-25T21:00:00Z,0.05443,SE1,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=SE1
SE,22,2018-07-25T22:00:00Z,0.05167,SE1,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=SE1
SE,23,2018-07-25T23:00:00Z,0.05024,SE1,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=SE1
SE,24,2018-07-26T00:00:00Z,0.04907,SE1,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=SE1
SE,25,2018-07-26T01:00:00Z,0.0483,SE1,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=SE1
SE,26,2018-07-26T02:00:00Z,0.04749,SE1,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=SE1
SE,27,2018-07-26T03:00:00Z,0.05014,SE1,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=SE1
SE,28,2018-07-26T04:00:00Z,0.05357,SE1,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=SE1
SE,29,2018-07-26T05:00:00Z,0.05493,SE1,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=SE1
SE,30,2018-07-26T06:00:00Z,0.0554,SE1,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=SE1
SE,31,2018-07-26T07:00:00Z,0.05642,SE1,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=SE1
SE,32,2018-07-26T08:00:00Z,0.05779,SE1,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=SE1
SE,33,2018-07-26T09:00:00Z,0.05754,SE1,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=SE1
SE,34,2018-07-26T10:00:00Z,0.05677,SE1,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=SE1
SE,35,2018-07-26T11:00:00Z,0.05599,SE1,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=SE1
SE,36,2018-07-26T12:00:00Z,0.05672,SE1,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=SE1
SE,37,2018-07-26T13:00:00Z,0.05663,SE1,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=SE1
SE,38,2018-07-26T14:00:00Z,0.05597,SE1,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=SE1
SE,39,2018-07-26T15:00:00Z,0.05706,SE1,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=SE1
SE,40,2018-07-26T16:00:00Z,0.05682,SE1,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=SE1
SE,41,2018-07-26T17:00:00Z,0.05585,SE1,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=SE1
SE,42,2018-07-26T18:00:00Z,0.05553,SE1,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=SE1
SE,43,2018-07-26T19:00:00Z,0.05488,SE1,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=SE1
SE,44,2018-07-26T20:00:00Z,0.05432,SE1,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=SE1
SE,45,2018-07-26T21:00:00Z,0.05207,SE1,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=SE1
SE,46,2018-07-26T22:00:00Z,0.05206,SE1,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=SE1
SE,47,2018-07-26T23:00:00Z,0.05026,SE1,Energy-Charts day-ahead price API,https://api.energy-charts.info/price?bzn=SE1
